Src,Dst,Source
SLC29A1&NT5E,ADORA3,CellPhoneDB
SLC29A2&NT5E,ADORA1,CellPhoneDB
SLC29A2&NT5E,ADORA2A,CellPhoneDB
SLC29A2&NT5E,ADORA2B,CellPhoneDB
SLC29A2&NT5E,ADORA3,CellPhoneDB
SLC29A3&NT5E,ADORA1,CellPhoneDB
SLC29A3&NT5E,ADORA2A,CellPhoneDB
SLC29A3&NT5E,ADORA2B,CellPhoneDB
SLC29A3&NT5E,ADORA3,CellPhoneDB
SLC29A4&NT5E,ADORA1,CellPhoneDB
SLC29A4&NT5E,ADORA2A,CellPhoneDB
SLC29A4&NT5E,ADORA2B,CellPhoneDB
SLC29A4&NT5E,ADORA3,CellPhoneDB
PNMT&SLC18A1,ADRA1A,CellPhoneDB
PNMT&SLC18A1,ADRA1B,CellPhoneDB
PNMT&SLC18A1,ADRA1D,CellPhoneDB
PNMT&SLC18A1,ADRA2A,CellPhoneDB
PNMT&SLC18A1,ADRA2B,CellPhoneDB
PNMT&SLC18A1,ADRA2C,CellPhoneDB
PNMT&SLC18A1,ADRB1,CellPhoneDB
PNMT&SLC18A1,ADRB2,CellPhoneDB
PNMT&SLC18A1,ADRB3,CellPhoneDB
PNMT&SLC18A2,ADRA1A,CellPhoneDB
PNMT&SLC18A2,ADRA1B,CellPhoneDB
PNMT&SLC18A2,ADRA1D,CellPhoneDB
PNMT&SLC18A2,ADRA2A,CellPhoneDB
PNMT&SLC18A2,ADRA2B,CellPhoneDB
PNMT&SLC18A2,ADRA2C,CellPhoneDB
PNMT&SLC18A2,ADRB1,CellPhoneDB
PNMT&SLC18A2,ADRB2,CellPhoneDB
PNMT&SLC18A2,ADRB3,CellPhoneDB
ADM,RAMP3&CALCRL&GPER1,CellPhoneDB
ADM2,RAMP3&CALCRL&GPER1,CellPhoneDB
ADM2,CALCRL&RAMP2,CellPhoneDB
AGRN,MUSK&LRP4,CellPhoneDB
IAPP,CALCR&RAMP1,CellPhoneDB
IAPP,CALCR&RAMP2,CellPhoneDB
IAPP,CALCR&RAMP3,CellPhoneDB
APP,TREM2&TYROBP,CellPhoneDB
CYP11A1&FDX2&FDX1&FDXR,NR1I2,CellPhoneDB
APOA1,AMN&CUBN,CellPhoneDB
APOA1,TREM2&TYROBP,CellPhoneDB
APOA2,TREM2&TYROBP,CellPhoneDB
APOB,TREM2&TYROBP,CellPhoneDB
APOE,TREM2&TYROBP,CellPhoneDB
GDF2&BMP15,BMPR1B&BMPR2&ACVR1B,CellPhoneDB
BMPR1B&BMPR2,BMPR1A,CellPhoneDB
CALCA,CALCRL&RAMP1,CellPhoneDB
CALCB,CALCRL&RAMP1,CellPhoneDB
CCL3L3& CCL3L1,CCR1,CellPhoneDB
CCL3L3& CCL3L1,CCR3,CellPhoneDB
SLC10A4&CHAT,CHRM1,CellPhoneDB
SLC10A4&CHAT,CHRM2,CellPhoneDB
SLC10A4&CHAT,CHRM3,CellPhoneDB
SLC10A4&CHAT,CHRM4,CellPhoneDB
SLC10A4&CHAT,CHRM5,CellPhoneDB
SLC10A4&CHAT,CHRNA1&CHRNB1&CHRND&CHRNE,CellPhoneDB
SLC10A4&CHAT,CHRNA1&CHRNB1&CHRND&CHRNG,CellPhoneDB
SLC10A4&CHAT,CHRNA3&CHRNB4,CellPhoneDB
SLC10A4&CHAT,CHRNA4&CHRNB2,CellPhoneDB
SLC10A4&CHAT,CHRNA7,CellPhoneDB
SLC18A3&CHAT,CHRM1,CellPhoneDB
SLC18A3&CHAT,CHRM2,CellPhoneDB
SLC18A3&CHAT,CHRM3,CellPhoneDB
SLC18A3&CHAT,CHRM4,CellPhoneDB
SLC18A3&CHAT,CHRM5,CellPhoneDB
SLC18A3&CHAT,CHRNA1&CHRNB1&CHRND&CHRNE,CellPhoneDB
SLC18A3&CHAT,CHRNA1&CHRNB1&CHRND&CHRNG,CellPhoneDB
SLC18A3&CHAT,CHRNA3&CHRNB4,CellPhoneDB
SLC18A3&CHAT,CHRNA4&CHRNB2,CellPhoneDB
SLC18A3&CHAT,CHRNA7,CellPhoneDB
SLC5A7&CHAT,CHRM1,CellPhoneDB
SLC5A7&CHAT,CHRM2,CellPhoneDB
SLC5A7&CHAT,CHRM3,CellPhoneDB
SLC5A7&CHAT,CHRM4,CellPhoneDB
SLC5A7&CHAT,CHRM5,CellPhoneDB
SLC5A7&CHAT,CHRNA1&CHRNB1&CHRND&CHRNE,CellPhoneDB
SLC5A7&CHAT,CHRNA1&CHRNB1&CHRND&CHRNG,CellPhoneDB
SLC5A7&CHAT,CHRNA3&CHRNB4,CellPhoneDB
SLC5A7&CHAT,CHRNA4&CHRNB2,CellPhoneDB
SLC5A7&CHAT,CHRNA7,CellPhoneDB
CGB1&CGA,LHCGR,CellPhoneDB
CGB2&CGA,LHCGR,CellPhoneDB
CGB3& CGB5& CGB8&CGA,LHCGR,CellPhoneDB
CGB7&CGA,LHCGR,CellPhoneDB
CGA&FSHB,FSHR,CellPhoneDB
CGA&LHB,LHCGR,CellPhoneDB
CGA&TSHB,TSHR,CellPhoneDB
C3,ITGB2&ITGAM,CellPhoneDB
CSF2,CSF2RB&CSF2RA,CellPhoneDB
DHH,PTCH1&BOC,CellPhoneDB
DHH,PTCH1&CDON,CellPhoneDB
DHH,PTCH1&GAS1,CellPhoneDB
FCER2,ITGB2&ITGAM,CellPhoneDB
FGF1,ITGAV&ITGB3,CellPhoneDB
FGF19,FGFR4&KLB,CellPhoneDB
FGF2,ITGAV&ITGB3,CellPhoneDB
FGF21,FGFR4&KLB,CellPhoneDB
FGF23,FGFR1&KL,CellPhoneDB
TENM2&FLRT1,ADGRL1,CellPhoneDB
TENM3&FLRT1,ADGRL3,CellPhoneDB
TENM4&FLRT1,ADGRL1,CellPhoneDB
TENM2&FLRT3,ADGRL1,CellPhoneDB
TENM2&FLRT3,ADGRL2,CellPhoneDB
TENM3&FLRT3,ADGRL3,CellPhoneDB
TENM4&FLRT3,ADGRL1,CellPhoneDB
SLC32A1&GAD1,GABBR1,CellPhoneDB
SLC32A1&GAD1,GABBR2,CellPhoneDB
SLC32A1&GAD1,GABRA1&GABRB2,CellPhoneDB
SLC32A1&GAD1,GABRA1&GABRB2&GABRD,CellPhoneDB
SLC32A1&GAD1,GABRA1&GABRB2&GABRG2,CellPhoneDB
SLC32A1&GAD1,GABRA1&GABRB3,CellPhoneDB
SLC32A1&GAD1,GABRA1&GABRB3&GABRG2,CellPhoneDB
SLC32A1&GAD1,GABRA2&GABRB3&GABRG2,CellPhoneDB
SLC32A1&GAD1,GABRA3&GABRB3&GABRE,CellPhoneDB
SLC32A1&GAD1,GABRA3&GABRB3&GABRG2,CellPhoneDB
SLC32A1&GAD1,GABRA3&GABRB3&GABRQ,CellPhoneDB
SLC32A1&GAD1,GABRA4&GABRB2&GABRD,CellPhoneDB
SLC32A1&GAD1,GABRA4&GABRB3&GABRD,CellPhoneDB
SLC32A1&GAD1,GABRA4&GABRB3&GABRG2,CellPhoneDB
SLC32A1&GAD1,GABRA5&GABRB3&GABRG2,CellPhoneDB
SLC32A1&GAD1,GABRA6&GABRB3&GABRD,CellPhoneDB
SLC32A1&GAD1,GABRA6&GABRB3&GABRG2,CellPhoneDB
SLC6A1&GAD1,GABBR1,CellPhoneDB
SLC6A1&GAD1,GABBR2,CellPhoneDB
SLC6A1&GAD1,GABRA1&GABRB2,CellPhoneDB
SLC6A1&GAD1,GABRA1&GABRB2&GABRD,CellPhoneDB
SLC6A1&GAD1,GABRA1&GABRB2&GABRG2,CellPhoneDB
SLC6A1&GAD1,GABRA1&GABRB3,CellPhoneDB
SLC6A1&GAD1,GABRA1&GABRB3&GABRG2,CellPhoneDB
SLC6A1&GAD1,GABRA2&GABRB3&GABRG2,CellPhoneDB
SLC6A1&GAD1,GABRA3&GABRB3&GABRE,CellPhoneDB
SLC6A1&GAD1,GABRA3&GABRB3&GABRG2,CellPhoneDB
SLC6A1&GAD1,GABRA3&GABRB3&GABRQ,CellPhoneDB
SLC6A1&GAD1,GABRA4&GABRB2&GABRD,CellPhoneDB
SLC6A1&GAD1,GABRA4&GABRB3&GABRD,CellPhoneDB
SLC6A1&GAD1,GABRA4&GABRB3&GABRG2,CellPhoneDB
SLC6A1&GAD1,GABRA5&GABRB3&GABRG2,CellPhoneDB
SLC6A1&GAD1,GABRA6&GABRB3&GABRD,CellPhoneDB
SLC6A1&GAD1,GABRA6&GABRB3&GABRG2,CellPhoneDB
SLC6A11&GAD1,GABBR1,CellPhoneDB
SLC6A11&GAD1,GABBR2,CellPhoneDB
SLC6A11&GAD1,GABRA1&GABRB2,CellPhoneDB
SLC6A11&GAD1,GABRA1&GABRB2&GABRD,CellPhoneDB
SLC6A11&GAD1,GABRA1&GABRB2&GABRG2,CellPhoneDB
SLC6A11&GAD1,GABRA1&GABRB3,CellPhoneDB
SLC6A11&GAD1,GABRA1&GABRB3&GABRG2,CellPhoneDB
SLC6A11&GAD1,GABRA2&GABRB3&GABRG2,CellPhoneDB
SLC6A11&GAD1,GABRA3&GABRB3&GABRE,CellPhoneDB
SLC6A11&GAD1,GABRA3&GABRB3&GABRG2,CellPhoneDB
SLC6A11&GAD1,GABRA3&GABRB3&GABRQ,CellPhoneDB
SLC6A11&GAD1,GABRA4&GABRB2&GABRD,CellPhoneDB
SLC6A11&GAD1,GABRA4&GABRB3&GABRD,CellPhoneDB
SLC6A11&GAD1,GABRA4&GABRB3&GABRG2,CellPhoneDB
SLC6A11&GAD1,GABRA5&GABRB3&GABRG2,CellPhoneDB
SLC6A11&GAD1,GABRA6&GABRB3&GABRD,CellPhoneDB
SLC6A11&GAD1,GABRA6&GABRB3&GABRG2,CellPhoneDB
SLC6A12&GAD1,GABBR1,CellPhoneDB
SLC6A12&GAD1,GABBR2,CellPhoneDB
SLC6A12&GAD1,GABRA1&GABRB2,CellPhoneDB
SLC6A12&GAD1,GABRA1&GABRB2&GABRD,CellPhoneDB
SLC6A12&GAD1,GABRA1&GABRB2&GABRG2,CellPhoneDB
SLC6A12&GAD1,GABRA1&GABRB3,CellPhoneDB
SLC6A12&GAD1,GABRA1&GABRB3&GABRG2,CellPhoneDB
SLC6A12&GAD1,GABRA2&GABRB3&GABRG2,CellPhoneDB
SLC6A12&GAD1,GABRA3&GABRB3&GABRE,CellPhoneDB
SLC6A12&GAD1,GABRA3&GABRB3&GABRG2,CellPhoneDB
SLC6A12&GAD1,GABRA3&GABRB3&GABRQ,CellPhoneDB
SLC6A12&GAD1,GABRA4&GABRB2&GABRD,CellPhoneDB
SLC6A12&GAD1,GABRA4&GABRB3&GABRD,CellPhoneDB
SLC6A12&GAD1,GABRA4&GABRB3&GABRG2,CellPhoneDB
SLC6A12&GAD1,GABRA5&GABRB3&GABRG2,CellPhoneDB
SLC6A12&GAD1,GABRA6&GABRB3&GABRD,CellPhoneDB
SLC6A12&GAD1,GABRA6&GABRB3&GABRG2,CellPhoneDB
SLC6A13&GAD1,GABBR1,CellPhoneDB
SLC6A13&GAD1,GABBR2,CellPhoneDB
SLC6A13&GAD1,GABRA1&GABRB2,CellPhoneDB
SLC6A13&GAD1,GABRA1&GABRB2&GABRD,CellPhoneDB
SLC6A13&GAD1,GABRA1&GABRB2&GABRG2,CellPhoneDB
SLC6A13&GAD1,GABRA1&GABRB3,CellPhoneDB
SLC6A13&GAD1,GABRA1&GABRB3&GABRG2,CellPhoneDB
SLC6A13&GAD1,GABRA2&GABRB3&GABRG2,CellPhoneDB
SLC6A13&GAD1,GABRA3&GABRB3&GABRE,CellPhoneDB
SLC6A13&GAD1,GABRA3&GABRB3&GABRG2,CellPhoneDB
SLC6A13&GAD1,GABRA3&GABRB3&GABRQ,CellPhoneDB
SLC6A13&GAD1,GABRA4&GABRB2&GABRD,CellPhoneDB
SLC6A13&GAD1,GABRA4&GABRB3&GABRD,CellPhoneDB
SLC6A13&GAD1,GABRA4&GABRB3&GABRG2,CellPhoneDB
SLC6A13&GAD1,GABRA5&GABRB3&GABRG2,CellPhoneDB
SLC6A13&GAD1,GABRA6&GABRB3&GABRD,CellPhoneDB
SLC6A13&GAD1,GABRA6&GABRB3&GABRG2,CellPhoneDB
SLC6A6&GAD1,GABBR1,CellPhoneDB
SLC6A6&GAD1,GABBR2,CellPhoneDB
SLC6A6&GAD1,GABRA1&GABRB2,CellPhoneDB
SLC6A6&GAD1,GABRA1&GABRB2&GABRD,CellPhoneDB
SLC6A6&GAD1,GABRA1&GABRB2&GABRG2,CellPhoneDB
SLC6A6&GAD1,GABRA1&GABRB3,CellPhoneDB
SLC6A6&GAD1,GABRA1&GABRB3&GABRG2,CellPhoneDB
SLC6A6&GAD1,GABRA2&GABRB3&GABRG2,CellPhoneDB
SLC6A6&GAD1,GABRA3&GABRB3&GABRE,CellPhoneDB
SLC6A6&GAD1,GABRA3&GABRB3&GABRG2,CellPhoneDB
SLC6A6&GAD1,GABRA3&GABRB3&GABRQ,CellPhoneDB
SLC6A6&GAD1,GABRA4&GABRB2&GABRD,CellPhoneDB
SLC6A6&GAD1,GABRA4&GABRB3&GABRD,CellPhoneDB
SLC6A6&GAD1,GABRA4&GABRB3&GABRG2,CellPhoneDB
SLC6A6&GAD1,GABRA5&GABRB3&GABRG2,CellPhoneDB
SLC6A6&GAD1,GABRA6&GABRB3&GABRD,CellPhoneDB
SLC6A6&GAD1,GABRA6&GABRB3&GABRG2,CellPhoneDB
SLC6A8&GAD1,GABBR1,CellPhoneDB
SLC6A8&GAD1,GABBR2,CellPhoneDB
SLC6A8&GAD1,GABRA1&GABRB2,CellPhoneDB
SLC6A8&GAD1,GABRA1&GABRB2&GABRD,CellPhoneDB
SLC6A8&GAD1,GABRA1&GABRB2&GABRG2,CellPhoneDB
SLC6A8&GAD1,GABRA1&GABRB3,CellPhoneDB
SLC6A8&GAD1,GABRA1&GABRB3&GABRG2,CellPhoneDB
SLC6A8&GAD1,GABRA2&GABRB3&GABRG2,CellPhoneDB
SLC6A8&GAD1,GABRA3&GABRB3&GABRE,CellPhoneDB
SLC6A8&GAD1,GABRA3&GABRB3&GABRG2,CellPhoneDB
SLC6A8&GAD1,GABRA3&GABRB3&GABRQ,CellPhoneDB
SLC6A8&GAD1,GABRA4&GABRB2&GABRD,CellPhoneDB
SLC6A8&GAD1,GABRA4&GABRB3&GABRD,CellPhoneDB
SLC6A8&GAD1,GABRA4&GABRB3&GABRG2,CellPhoneDB
SLC6A8&GAD1,GABRA5&GABRB3&GABRG2,CellPhoneDB
SLC6A8&GAD1,GABRA6&GABRB3&GABRD,CellPhoneDB
SLC6A8&GAD1,GABRA6&GABRB3&GABRG2,CellPhoneDB
SLC32A1&GAD2,GABBR1,CellPhoneDB
SLC32A1&GAD2,GABBR2,CellPhoneDB
SLC32A1&GAD2,GABRA1&GABRB2,CellPhoneDB
SLC32A1&GAD2,GABRA1&GABRB2&GABRD,CellPhoneDB
SLC32A1&GAD2,GABRA1&GABRB2&GABRG2,CellPhoneDB
SLC32A1&GAD2,GABRA1&GABRB3,CellPhoneDB
SLC32A1&GAD2,GABRA1&GABRB3&GABRG2,CellPhoneDB
SLC32A1&GAD2,GABRA2&GABRB3&GABRG2,CellPhoneDB
SLC32A1&GAD2,GABRA3&GABRB3&GABRE,CellPhoneDB
SLC32A1&GAD2,GABRA3&GABRB3&GABRG2,CellPhoneDB
SLC32A1&GAD2,GABRA3&GABRB3&GABRQ,CellPhoneDB
SLC32A1&GAD2,GABRA4&GABRB2&GABRD,CellPhoneDB
SLC32A1&GAD2,GABRA4&GABRB3&GABRD,CellPhoneDB
SLC32A1&GAD2,GABRA4&GABRB3&GABRG2,CellPhoneDB
SLC32A1&GAD2,GABRA5&GABRB3&GABRG2,CellPhoneDB
SLC32A1&GAD2,GABRA6&GABRB3&GABRD,CellPhoneDB
SLC32A1&GAD2,GABRA6&GABRB3&GABRG2,CellPhoneDB
SLC6A1&GAD2,GABBR1,CellPhoneDB
SLC6A1&GAD2,GABBR2,CellPhoneDB
SLC6A1&GAD2,GABRA1&GABRB2,CellPhoneDB
SLC6A1&GAD2,GABRA1&GABRB2&GABRD,CellPhoneDB
SLC6A1&GAD2,GABRA1&GABRB2&GABRG2,CellPhoneDB
SLC6A1&GAD2,GABRA1&GABRB3,CellPhoneDB
SLC6A1&GAD2,GABRA1&GABRB3&GABRG2,CellPhoneDB
SLC6A1&GAD2,GABRA2&GABRB3&GABRG2,CellPhoneDB
SLC6A1&GAD2,GABRA3&GABRB3&GABRE,CellPhoneDB
SLC6A1&GAD2,GABRA3&GABRB3&GABRG2,CellPhoneDB
SLC6A1&GAD2,GABRA3&GABRB3&GABRQ,CellPhoneDB
SLC6A1&GAD2,GABRA4&GABRB2&GABRD,CellPhoneDB
SLC6A1&GAD2,GABRA4&GABRB3&GABRD,CellPhoneDB
SLC6A1&GAD2,GABRA4&GABRB3&GABRG2,CellPhoneDB
SLC6A1&GAD2,GABRA5&GABRB3&GABRG2,CellPhoneDB
SLC6A1&GAD2,GABRA6&GABRB3&GABRD,CellPhoneDB
SLC6A1&GAD2,GABRA6&GABRB3&GABRG2,CellPhoneDB
SLC6A11&GAD2,GABBR1,CellPhoneDB
SLC6A11&GAD2,GABBR2,CellPhoneDB
SLC6A11&GAD2,GABRA1&GABRB2,CellPhoneDB
SLC6A11&GAD2,GABRA1&GABRB2&GABRD,CellPhoneDB
SLC6A11&GAD2,GABRA1&GABRB2&GABRG2,CellPhoneDB
SLC6A11&GAD2,GABRA1&GABRB3,CellPhoneDB
SLC6A11&GAD2,GABRA1&GABRB3&GABRG2,CellPhoneDB
SLC6A11&GAD2,GABRA2&GABRB3&GABRG2,CellPhoneDB
SLC6A11&GAD2,GABRA3&GABRB3&GABRE,CellPhoneDB
SLC6A11&GAD2,GABRA3&GABRB3&GABRG2,CellPhoneDB
SLC6A11&GAD2,GABRA3&GABRB3&GABRQ,CellPhoneDB
SLC6A11&GAD2,GABRA4&GABRB2&GABRD,CellPhoneDB
SLC6A11&GAD2,GABRA4&GABRB3&GABRD,CellPhoneDB
SLC6A11&GAD2,GABRA4&GABRB3&GABRG2,CellPhoneDB
SLC6A11&GAD2,GABRA5&GABRB3&GABRG2,CellPhoneDB
SLC6A11&GAD2,GABRA6&GABRB3&GABRD,CellPhoneDB
SLC6A11&GAD2,GABRA6&GABRB3&GABRG2,CellPhoneDB
SLC6A12&GAD2,GABBR1,CellPhoneDB
SLC6A12&GAD2,GABBR2,CellPhoneDB
SLC6A12&GAD2,GABRA1&GABRB2,CellPhoneDB
SLC6A12&GAD2,GABRA1&GABRB2&GABRD,CellPhoneDB
SLC6A12&GAD2,GABRA1&GABRB2&GABRG2,CellPhoneDB
SLC6A12&GAD2,GABRA1&GABRB3,CellPhoneDB
SLC6A12&GAD2,GABRA1&GABRB3&GABRG2,CellPhoneDB
SLC6A12&GAD2,GABRA2&GABRB3&GABRG2,CellPhoneDB
SLC6A12&GAD2,GABRA3&GABRB3&GABRE,CellPhoneDB
SLC6A12&GAD2,GABRA3&GABRB3&GABRG2,CellPhoneDB
SLC6A12&GAD2,GABRA3&GABRB3&GABRQ,CellPhoneDB
SLC6A12&GAD2,GABRA4&GABRB2&GABRD,CellPhoneDB
SLC6A12&GAD2,GABRA4&GABRB3&GABRD,CellPhoneDB
SLC6A12&GAD2,GABRA4&GABRB3&GABRG2,CellPhoneDB
SLC6A12&GAD2,GABRA5&GABRB3&GABRG2,CellPhoneDB
SLC6A12&GAD2,GABRA6&GABRB3&GABRD,CellPhoneDB
SLC6A12&GAD2,GABRA6&GABRB3&GABRG2,CellPhoneDB
SLC6A13&GAD2,GABBR1,CellPhoneDB
SLC6A13&GAD2,GABBR2,CellPhoneDB
SLC6A13&GAD2,GABRA1&GABRB2,CellPhoneDB
SLC6A13&GAD2,GABRA1&GABRB2&GABRD,CellPhoneDB
SLC6A13&GAD2,GABRA1&GABRB2&GABRG2,CellPhoneDB
SLC6A13&GAD2,GABRA1&GABRB3,CellPhoneDB
SLC6A13&GAD2,GABRA1&GABRB3&GABRG2,CellPhoneDB
SLC6A13&GAD2,GABRA2&GABRB3&GABRG2,CellPhoneDB
SLC6A13&GAD2,GABRA3&GABRB3&GABRE,CellPhoneDB
SLC6A13&GAD2,GABRA3&GABRB3&GABRG2,CellPhoneDB
SLC6A13&GAD2,GABRA3&GABRB3&GABRQ,CellPhoneDB
SLC6A13&GAD2,GABRA4&GABRB2&GABRD,CellPhoneDB
SLC6A13&GAD2,GABRA4&GABRB3&GABRD,CellPhoneDB
SLC6A13&GAD2,GABRA4&GABRB3&GABRG2,CellPhoneDB
SLC6A13&GAD2,GABRA5&GABRB3&GABRG2,CellPhoneDB
SLC6A13&GAD2,GABRA6&GABRB3&GABRD,CellPhoneDB
SLC6A13&GAD2,GABRA6&GABRB3&GABRG2,CellPhoneDB
SLC6A6&GAD2,GABBR1,CellPhoneDB
SLC6A6&GAD2,GABBR2,CellPhoneDB
SLC6A6&GAD2,GABRA1&GABRB2,CellPhoneDB
SLC6A6&GAD2,GABRA1&GABRB2&GABRD,CellPhoneDB
SLC6A6&GAD2,GABRA1&GABRB2&GABRG2,CellPhoneDB
SLC6A6&GAD2,GABRA1&GABRB3,CellPhoneDB
SLC6A6&GAD2,GABRA1&GABRB3&GABRG2,CellPhoneDB
SLC6A6&GAD2,GABRA2&GABRB3&GABRG2,CellPhoneDB
SLC6A6&GAD2,GABRA3&GABRB3&GABRE,CellPhoneDB
SLC6A6&GAD2,GABRA3&GABRB3&GABRG2,CellPhoneDB
SLC6A6&GAD2,GABRA3&GABRB3&GABRQ,CellPhoneDB
SLC6A6&GAD2,GABRA4&GABRB2&GABRD,CellPhoneDB
SLC6A6&GAD2,GABRA4&GABRB3&GABRD,CellPhoneDB
SLC6A6&GAD2,GABRA4&GABRB3&GABRG2,CellPhoneDB
SLC6A6&GAD2,GABRA5&GABRB3&GABRG2,CellPhoneDB
SLC6A6&GAD2,GABRA6&GABRB3&GABRD,CellPhoneDB
SLC6A6&GAD2,GABRA6&GABRB3&GABRG2,CellPhoneDB
SLC6A8&GAD2,GABBR1,CellPhoneDB
SLC6A8&GAD2,GABBR2,CellPhoneDB
SLC6A8&GAD2,GABRA1&GABRB2,CellPhoneDB
SLC6A8&GAD2,GABRA1&GABRB2&GABRD,CellPhoneDB
SLC6A8&GAD2,GABRA1&GABRB2&GABRG2,CellPhoneDB
SLC6A8&GAD2,GABRA1&GABRB3,CellPhoneDB
SLC6A8&GAD2,GABRA1&GABRB3&GABRG2,CellPhoneDB
SLC6A8&GAD2,GABRA2&GABRB3&GABRG2,CellPhoneDB
SLC6A8&GAD2,GABRA3&GABRB3&GABRE,CellPhoneDB
SLC6A8&GAD2,GABRA3&GABRB3&GABRG2,CellPhoneDB
SLC6A8&GAD2,GABRA3&GABRB3&GABRQ,CellPhoneDB
SLC6A8&GAD2,GABRA4&GABRB2&GABRD,CellPhoneDB
SLC6A8&GAD2,GABRA4&GABRB3&GABRD,CellPhoneDB
SLC6A8&GAD2,GABRA4&GABRB3&GABRG2,CellPhoneDB
SLC6A8&GAD2,GABRA5&GABRB3&GABRG2,CellPhoneDB
SLC6A8&GAD2,GABRA6&GABRB3&GABRD,CellPhoneDB
SLC6A8&GAD2,GABRA6&GABRB3&GABRG2,CellPhoneDB
GAL,GALR1&GPR151,CellPhoneDB
GAL,GALR2&GPR151,CellPhoneDB
GAL,GALR3&GPR151,CellPhoneDB
GALP,GALR1&GPR151,CellPhoneDB
GALP,GALR2&GPR151,CellPhoneDB
GALP,GALR3&GPR151,CellPhoneDB
LGALS9,BCR&PTPRC&CD22,CellPhoneDB
SLC17A6&GLS,GRIA1,CellPhoneDB
SLC17A6&GLS,GRIA2,CellPhoneDB
SLC17A6&GLS,GRIA3,CellPhoneDB
SLC17A6&GLS,GRIA4,CellPhoneDB
SLC17A6&GLS,GRIK1,CellPhoneDB
SLC17A6&GLS,GRIK1&GRIK4,CellPhoneDB
SLC17A6&GLS,GRIK1&GRIK5,CellPhoneDB
SLC17A6&GLS,GRIK2,CellPhoneDB
SLC17A6&GLS,GRIK2&GRIK4,CellPhoneDB
SLC17A6&GLS,GRIK2&GRIK5,CellPhoneDB
SLC17A6&GLS,GRIK3,CellPhoneDB
SLC17A6&GLS,GRIK3&GRIK4,CellPhoneDB
SLC17A6&GLS,GRIK3&GRIK5,CellPhoneDB
SLC17A6&GLS,GRIN1&GRIN2A,CellPhoneDB
SLC17A6&GLS,GRIN1&GRIN2B,CellPhoneDB
SLC17A6&GLS,GRIN1&GRIN2C,CellPhoneDB
SLC17A6&GLS,GRIN1&GRIN2D,CellPhoneDB
SLC17A6&GLS,GRM1,CellPhoneDB
SLC17A6&GLS,GRM2,CellPhoneDB
SLC17A6&GLS,GRM3,CellPhoneDB
SLC17A6&GLS,GRM4,CellPhoneDB
SLC17A6&GLS,GRM5,CellPhoneDB
SLC17A6&GLS,GRM6,CellPhoneDB
SLC17A6&GLS,GRM7,CellPhoneDB
SLC17A6&GLS,GRM8,CellPhoneDB
SLC17A7&GLS,GRIA1,CellPhoneDB
SLC17A7&GLS,GRIA2,CellPhoneDB
SLC17A7&GLS,GRIA3,CellPhoneDB
SLC17A7&GLS,GRIA4,CellPhoneDB
SLC17A7&GLS,GRIK1,CellPhoneDB
SLC17A7&GLS,GRIK1&GRIK4,CellPhoneDB
SLC17A7&GLS,GRIK1&GRIK5,CellPhoneDB
SLC17A7&GLS,GRIK2,CellPhoneDB
SLC17A7&GLS,GRIK2&GRIK4,CellPhoneDB
SLC17A7&GLS,GRIK2&GRIK5,CellPhoneDB
SLC17A7&GLS,GRIK3,CellPhoneDB
SLC17A7&GLS,GRIK3&GRIK4,CellPhoneDB
SLC17A7&GLS,GRIK3&GRIK5,CellPhoneDB
SLC17A7&GLS,GRIN1&GRIN2A,CellPhoneDB
SLC17A7&GLS,GRIN1&GRIN2B,CellPhoneDB
SLC17A7&GLS,GRIN1&GRIN2C,CellPhoneDB
SLC17A7&GLS,GRIN1&GRIN2D,CellPhoneDB
SLC17A7&GLS,GRM1,CellPhoneDB
SLC17A7&GLS,GRM2,CellPhoneDB
SLC17A7&GLS,GRM3,CellPhoneDB
SLC17A7&GLS,GRM4,CellPhoneDB
SLC17A7&GLS,GRM5,CellPhoneDB
SLC17A7&GLS,GRM6,CellPhoneDB
SLC17A7&GLS,GRM7,CellPhoneDB
SLC17A7&GLS,GRM8,CellPhoneDB
SLC17A8&GLS,GRIA1,CellPhoneDB
SLC17A8&GLS,GRIA2,CellPhoneDB
SLC17A8&GLS,GRIA3,CellPhoneDB
SLC17A8&GLS,GRIA4,CellPhoneDB
SLC17A8&GLS,GRIK1,CellPhoneDB
SLC17A8&GLS,GRIK1&GRIK4,CellPhoneDB
SLC17A8&GLS,GRIK1&GRIK5,CellPhoneDB
SLC17A8&GLS,GRIK2,CellPhoneDB
SLC17A8&GLS,GRIK2&GRIK4,CellPhoneDB
SLC17A8&GLS,GRIK2&GRIK5,CellPhoneDB
SLC17A8&GLS,GRIK3,CellPhoneDB
SLC17A8&GLS,GRIK3&GRIK4,CellPhoneDB
SLC17A8&GLS,GRIK3&GRIK5,CellPhoneDB
SLC17A8&GLS,GRIN1&GRIN2A,CellPhoneDB
SLC17A8&GLS,GRIN1&GRIN2B,CellPhoneDB
SLC17A8&GLS,GRIN1&GRIN2C,CellPhoneDB
SLC17A8&GLS,GRIN1&GRIN2D,CellPhoneDB
SLC17A8&GLS,GRM1,CellPhoneDB
SLC17A8&GLS,GRM2,CellPhoneDB
SLC17A8&GLS,GRM3,CellPhoneDB
SLC17A8&GLS,GRM4,CellPhoneDB
SLC17A8&GLS,GRM5,CellPhoneDB
SLC17A8&GLS,GRM6,CellPhoneDB
SLC17A8&GLS,GRM7,CellPhoneDB
